"","y","id","tempo","sexo","IDH","MHDI","V1","V2","V3","Idade","Longevidade","state"
"50",0.166911556208594,"13",1,1,0.60188005837005,0.759570936253922,"1","0","0","60-69","High","Minas Gerais"
"51",0.284432758487356,"13",1,1,0.60188005837005,0.759570936253922,"0","1","0","70-79","High","Minas Gerais"
"52",0.315572397081948,"13",1,1,0.60188005837005,0.759570936253922,"0","0","1","80-","High","Minas Gerais"
"53",0.0946046967236357,"14",1,1,0.627289056782131,0.749473283512917,"0","0","0","50-59","High","Paraná"
"54",0.237594411362875,"14",1,1,0.627289056782131,0.749473283512917,"1","0","0","60-69","High","Paraná"
"55",0.405665970664811,"14",1,1,0.627289056782131,0.749473283512917,"0","1","0","70-79","High","Paraná"
"56",0.384218802361251,"14",1,1,0.627289056782131,0.749473283512917,"0","0","1","80-","High","Paraná"
"57",0.0227876163225324,"15",1,1,0.5028980185252,0.66741069377104,"0","0","0","50-59","Medium","Paraíba"
"58",0.0434098935374939,"15",1,1,0.5028980185252,0.66741069377104,"1","0","0","60-69","Medium","Paraíba"
"59",0.0659139535483206,"15",1,1,0.5028980185252,0.66741069377104,"0","1","0","70-79","Medium","Paraíba"
"60",0.0458072332637331,"15",1,1,0.5028980185252,0.66741069377104,"0","0","1","80-","Medium","Paraíba"
"61",0.0473539040548553,"16",1,1,0.517016150552938,0.715371544715253,"0","0","0","50-59","High","Pará"
"62",0.122882994354652,"16",1,1,0.517016150552938,0.715371544715253,"1","0","0","60-69","High","Pará"
"63",0.201118758538912,"16",1,1,0.517016150552938,0.715371544715253,"0","1","0","70-79","High","Pará"
"64",0.246848658263089,"16",1,1,0.517016150552938,0.715371544715253,"0","0","1","80-","High","Pará"
"65",0.0458072332637331,"17",1,1,0.544112721739458,0.700138180204386,"0","0","0","50-59","High","Pernambuco"
"66",0.107931843373805,"17",1,1,0.544112721739458,0.700138180204386,"1","0","0","60-69","High","Pernambuco"
"67",0.142293712783234,"17",1,1,0.544112721739458,0.700138180204386,"0","1","0","70-79","High","Pernambuco"
"68",0.123372773438507,"17",1,1,0.544112721739458,0.700138180204386,"0","0","1","80-","High","Pernambuco"
"69",0.0254942902069961,"18",1,1,0.483721602982012,0.67862245635526,"0","0","0","50-59","Medium","Piauí"
"70",0.0562730389503261,"18",1,1,0.483721602982012,0.67862245635526,"1","0","0","60-69","Medium","Piauí"
"71",0.0703219653030186,"18",1,1,0.483721602982012,0.67862245635526,"0","1","0","70-79","Medium","Piauí"
"72",0.0678472920372232,"18",1,1,0.483721602982012,0.67862245635526,"0","0","1","80-","Medium","Piauí"
"73",0.0392338824014642,"19",1,1,0.661559818486503,0.752643118733353,"0","0","0","50-59","High","Rio Grande do Norte"
"74",0.0859175624468332,"19",1,1,0.661559818486503,0.752643118733353,"1","0","0","60-69","High","Rio Grande do Norte"
"75",0.0942438068723739,"19",1,1,0.661559818486503,0.752643118733353,"0","1","0","70-79","High","Rio Grande do Norte"
"76",0.0912277988296858,"19",1,1,0.661559818486503,0.752643118733353,"0","0","1","80-","High","Rio Grande do Norte"
"77",0.250019333384889,"20",1,1,0.544686129629419,0.689398341309188,"0","0","0","50-59","Medium","Rio Grande do Sul"
"78",0.62609233624623,"20",1,1,0.544686129629419,0.689398341309188,"1","0","0","60-69","Medium","Rio Grande do Sul"
"79",0.903925966024798,"20",1,1,0.544686129629419,0.689398341309188,"0","1","0","70-79","Medium","Rio Grande do Sul"
"80",0.868919650452401,"20",1,1,0.544686129629419,0.689398341309188,"0","0","1","80-","Medium","Rio Grande do Sul"
"81",0.156780862526745,"21",1,1,0.64511241195205,0.78962511722468,"0","0","0","50-59","High","Rio de Janeiro"
"82",0.399994844430696,"21",1,1,0.64511241195205,0.78962511722468,"1","0","0","60-69","High","Rio de Janeiro"
"83",0.612094965586575,"21",1,1,0.64511241195205,0.78962511722468,"0","1","0","70-79","High","Rio de Janeiro"
"84",0.570618410537984,"21",1,1,0.64511241195205,0.78962511722468,"0","0","1","80-","High","Rio de Janeiro"
"85",0.0280720748588663,"22",1,1,0.532278913709205,0.704396814857811,"0","0","0","50-59","High","Rondônia"
"86",0.0788028768076715,"22",1,1,0.532278913709205,0.704396814857811,"1","0","0","60-69","High","Rondônia"
"87",0.225607712731678,"22",1,1,0.532278913709205,0.704396814857811,"0","1","0","70-79","High","Rondônia"
"88",0.12569277962519,"22",1,1,0.532278913709205,0.704396814857811,"0","0","1","80-","High","Rondônia"
"89",0.0360889851261826,"23",1,1,0.578954491845947,0.71418234011049,"0","0","0","50-59","High","Roraima"
"90",0.227901941071843,"23",1,1,0.578954491845947,0.71418234011049,"1","0","0","60-69","High","Roraima"
"91",0.223880597014925,"23",1,1,0.578954491845947,0.71418234011049,"0","1","0","70-79","High","Roraima"
"92",0.401077513984482,"23",1,1,0.578954491845947,0.71418234011049,"0","0","1","80-","High","Roraima"
"93",0.166447554971258,"24",1,1,0.656750223018989,0.807141762645402,"0","0","0","50-59","Very High","Santa Catarina"
"94",0.353904054855257,"24",1,1,0.656750223018989,0.807141762645402,"1","0","0","60-69","Very High","Santa Catarina"
"95",0.523548062794834,"24",1,1,0.656750223018989,0.807141762645402,"0","1","0","70-79","Very High","Santa Catarina"
"96",0.545021008944913,"24",1,1,0.656750223018989,0.807141762645402,"0","0","1","80-","Very High","Santa Catarina"
"97",0.041760111360297,"25",1,1,0.519920796615313,0.675075406664901,"0","0","0","50-59","Medium","Sergipe"
"98",0.0935478050163689,"25",1,1,0.519920796615313,0.675075406664901,"1","0","0","60-69","Medium","Sergipe"
"99",0.117057201041425,"25",1,1,0.519920796615313,0.675075406664901,"0","1","0","70-79","Medium","Sergipe"
"100",0.16838089346016,"25",1,1,0.519920796615313,0.675075406664901,"0","0","1","80-","Medium","Sergipe"
"101",0.110045626788338,"26",1,1,0.682352684060079,0.785598607605902,"0","0","0","50-59","High","São Paulo"
"102",0.303766143376382,"26",1,1,0.682352684060079,0.785598607605902,"1","0","0","60-69","High","São Paulo"
"103",0.520119609207847,"26",1,1,0.682352684060079,0.785598607605902,"0","1","0","70-79","High","São Paulo"
"104",0.572500193333849,"26",1,1,0.682352684060079,0.785598607605902,"0","0","1","80-","High","São Paulo"
"105",0.0136107029618746,"27",1,1,0.513516357077289,0.684950163138575,"0","0","0","50-59","Medium","Tocantins"
"106",0.0257778465187018,"27",1,1,0.513516357077289,0.684950163138575,"1","0","0","60-69","Medium","Tocantins"
"107",0.0438738947748305,"27",1,1,0.513516357077289,0.684950163138575,"0","1","0","70-79","Medium","Tocantins"
"108",0.0446730080169103,"27",1,1,0.513516357077289,0.684950163138575,"0","0","1","80-","Medium","Tocantins"
"109",0.0356507617353646,"1",1,0,0.516507590476801,0.703255927381746,"0","0","0","50-59","High","Acre"
"110",0.0675121800324801,"1",1,0,0.516507590476801,0.703255927381746,"1","0","0","60-69","High","Acre"
"111",0.0908153532853865,"1",1,0,0.516507590476801,0.703255927381746,"0","1","0","70-79","High","Acre"
"112",0.05,"1",1,0,0.516507590476801,0.703255927381746,"0","0","1","80-","High","Acre"
"113",0.0240765086484675,"2",1,0,0.479090247304695,0.646045992246065,"0","0","0","50-59","Medium","Alagoas"
"114",0.028355631170572,"2",1,0,0.479090247304695,0.646045992246065,"1","0","0","60-69","Medium","Alagoas"
"115",0.047637460366561,"2",1,0,0.479090247304695,0.646045992246065,"0","1","0","70-79","Medium","Alagoas"
"116",0.0350320934189158,"2",1,0,0.479090247304695,0.646045992246065,"0","0","1","80-","Medium","Alagoas"
"117",0.0214729461500786,"3",1,0,0.577719495282552,0.728191384392403,"0","0","0","50-59","High","Amapá"
"118",0.0373520996055989,"3",1,0,0.577719495282552,0.728191384392403,"1","0","0","60-69","High","Amapá"
"119",0.05,"3",1,0,0.577719495282552,0.728191384392403,"0","1","0","70-79","High","Amapá"
"120",0.135153249297554,"3",1,0,0.577719495282552,0.728191384392403,"0","0","1","80-","High","Amapá"
"121",0.0445956744773542,"4",1,0,0.530450903807615,0.710919723252318,"0","0","0","50-59","High","Amazonas"
"122",0.0636197252081561,"4",1,0,0.530450903807615,0.710919723252318,"1","0","0","60-69","High","Amazonas"
"123",0.103498053772588,"4",1,0,0.530450903807615,0.710919723252318,"0","1","0","70-79","High","Amazonas"
"124",0.144201273425618,"4",1,0,0.530450903807615,0.710919723252318,"0","0","1","80-","High","Amazonas"
"125",0.0126311447941639,"5",1,0,0.507146851632512,0.67670266443883,"0","0","0","50-59","Medium","Bahia"
"126",0.0240765086484675,"5",1,0,0.507146851632512,0.67670266443883,"1","0","0","60-69","Medium","Bahia"
"127",0.0364240971309257,"5",1,0,0.507146851632512,0.67670266443883,"0","1","0","70-79","Medium","Bahia"
"128",0.0459103446498079,"5",1,0,0.507146851632512,0.67670266443883,"0","0","1","80-","Medium","Bahia"
"129",0.0106204727657052,"6",1,0,0.53065495154885,0.702437567937393,"0","0","0","50-59","High","Ceará"
"130",0.0228391720155698,"6",1,0,0.53065495154885,0.702437567937393,"1","0","0","60-69","High","Ceará"
"131",0.0381769906941974,"6",1,0,0.53065495154885,0.702437567937393,"0","1","0","70-79","High","Ceará"
"132",0.0450596757146908,"6",1,0,0.53065495154885,0.702437567937393,"0","0","1","80-","High","Ceará"
"133",0.0311396385945918,"7",1,0,0.716608535637084,0.803869112501843,"0","0","0","50-59","Very High","Distrito Federal"
"134",0.104709612558967,"7",1,0,0.716608535637084,0.803869112501843,"1","0","0","60-69","Very High","Distrito Federal"
"135",0.16343154692857,"7",1,0,0.716608535637084,0.803869112501843,"0","1","0","70-79","Very High","Distrito Federal"
"136",0.221921480679504,"7",1,0,0.716608535637084,0.803869112501843,"0","0","1","80-","Very High","Distrito Federal"
"137",0.0292836336452453,"8",1,0,0.620727553809076,0.763502628726965,"0","0","0","50-59","High","Espírito Santo"
"138",0.0547779238522414,"8",1,0,0.620727553809076,0.763502628726965,"1","0","0","60-69","High","Espírito Santo"
"139",0.113860748073106,"8",1,0,0.620727553809076,0.763502628726965,"0","1","0","70-79","High","Espírito Santo"
"140",0.206377439228727,"8",1,0,0.620727553809076,0.763502628726965,"0","0","1","80-","High","Espírito Santo"
"141",0.0348774263398036,"9",1,0,0.603805602944568,0.753044235970067,"0","0","0","50-59","High","Goiás"
"142",0.0901451292759003,"9",1,0,0.603805602944568,0.753044235970067,"1","0","0","60-69","High","Goiás"
"143",0.115665197329415,"9",1,0,0.603805602944568,0.753044235970067,"0","1","0","70-79","High","Goiás"
"144",0.170314231949063,"9",1,0,0.603805602944568,0.753044235970067,"0","0","1","80-","High","Goiás"
"145",0.010543139226149,"10",1,0,0.477080877073773,0.646890428138337,"0","0","0","50-59","Medium","Maranhão"
"146",0.0146160389761039,"10",1,0,0.477080877073773,0.646890428138337,"1","0","0","60-69","Medium","Maranhão"
"147",0.0168071559301936,"10",1,0,0.477080877073773,0.646890428138337,"0","1","0","70-79","Medium","Maranhão"
"148",0.0207253886010363,"10",1,0,0.477080877073773,0.646890428138337,"0","0","1","80-","Medium","Maranhão"
"149",0.0247209548114351,"11",1,0,0.580523234729468,0.735163959904921,"0","0","0","50-59","High","Mato Grosso"
"150",0.0554739257082463,"11",1,0,0.580523234729468,0.735163959904921,"1","0","0","60-69","High","Mato Grosso"
"151",0.112442966514577,"11",1,0,0.580523234729468,0.735163959904921,"0","1","0","70-79","High","Mato Grosso"
"152",0.125667001778671,"11",1,0,0.580523234729468,0.735163959904921,"0","0","1","80-","High","Mato Grosso"
"153",0.0282782976310159,"12",1,0,0.601916074583498,0.759358174654726,"0","0","0","50-59","High","Mato Grosso do Sul"
"154",0.0688010723584152,"12",1,0,0.601916074583498,0.759358174654726,"1","0","0","60-69","High","Mato Grosso do Sul"
"155",0.113834970226587,"12",1,0,0.601916074583498,0.759358174654726,"0","1","0","70-79","High","Mato Grosso do Sul"
"156",0.153455520325832,"12",1,0,0.601916074583498,0.759358174654726,"0","0","1","80-","High","Mato Grosso do Sul"
"157",0.0232000618668316,"13",1,0,0.60188005837005,0.759570936253922,"0","0","0","50-59","High","Minas Gerais"
"158",0.0489005748459774,"13",1,0,0.60188005837005,0.759570936253922,"1","0","0","60-69","High","Minas Gerais"
"159",0.104683834712448,"13",1,0,0.60188005837005,0.759570936253922,"0","1","0","70-79","High","Minas Gerais"
"160",0.130203902765963,"13",1,0,0.60188005837005,0.759570936253922,"0","0","1","80-","High","Minas Gerais"
"161",0.0394401051736138,"14",1,0,0.627289056782131,0.749473283512917,"0","0","0","50-59","High","Paraná"
"162",0.0959967004356456,"14",1,0,0.627289056782131,0.749473283512917,"1","0","0","60-69","High","Paraná"
"163",0.161987987523522,"14",1,0,0.627289056782131,0.749473283512917,"0","1","0","70-79","High","Paraná"
"164",0.15250174000464,"14",1,0,0.627289056782131,0.749473283512917,"0","0","1","80-","High","Paraná"
"165",0.00801691026731627,"15",1,0,0.5028980185252,0.66741069377104,"0","0","0","50-59","Medium","Paraíba"
"166",0.0125795891011265,"15",1,0,0.5028980185252,0.66741069377104,"1","0","0","60-69","Medium","Paraíba"
"167",0.0301858582733998,"15",1,0,0.5028980185252,0.66741069377104,"0","1","0","70-79","Medium","Paraíba"
"168",0.0159307091485577,"15",1,0,0.5028980185252,0.66741069377104,"0","0","1","80-","Medium","Paraíba"
"169",0.0247982883509912,"16",1,0,0.517016150552938,0.715371544715253,"0","0","0","50-59","High","Pará"
"170",0.0411156651973294,"16",1,0,0.517016150552938,0.715371544715253,"1","0","0","60-69","High","Pará"
"171",0.060088160235094,"16",1,0,0.517016150552938,0.715371544715253,"0","1","0","70-79","High","Pará"
"172",0.100688268502049,"16",1,0,0.517016150552938,0.715371544715253,"0","0","1","80-","High","Pará"
"173",0.0177351584048669,"17",1,0,0.544112721739458,0.700138180204386,"0","0","0","50-59","High","Pernambuco"
"174",0.0356765395818833,"17",1,0,0.544112721739458,0.700138180204386,"1","0","0","60-69","High","Pernambuco"
"175",0.0563761503364009,"17",1,0,0.544112721739458,0.700138180204386,"0","1","0","70-79","High","Pernambuco"
"176",0.0679761812698167,"17",1,0,0.544112721739458,0.700138180204386,"0","0","1","80-","High","Pernambuco"
"177",0.00737246410434872,"18",1,0,0.483721602982012,0.67862245635526,"0","0","0","50-59","Medium","Piauí"
"178",0.0159822648415951,"18",1,0,0.483721602982012,0.67862245635526,"1","0","0","60-69","Medium","Piauí"
"179",0.0311138607480731,"18",1,0,0.483721602982012,0.67862245635526,"0","1","0","70-79","Medium","Piauí"
"180",0.0225813935503828,"18",1,0,0.483721602982012,0.67862245635526,"0","0","1","80-","Medium","Piauí"
"181",0.0140489263526925,"19",1,0,0.661559818486503,0.752643118733353,"0","0","0","50-59","High","Rio Grande do Norte"
"182",0.0240765086484675,"19",1,0,0.661559818486503,0.752643118733353,"1","0","0","60-69","High","Rio Grande do Norte"
"183",0.049106797618127,"19",1,0,0.661559818486503,0.752643118733353,"0","1","0","70-79","High","Rio Grande do Norte"
"184",0.0489779083855335,"19",1,0,0.661559818486503,0.752643118733353,"0","0","1","80-","High","Rio Grande do Norte"
"185",0.0724615265640708,"20",1,0,0.544686129629419,0.689398341309188,"0","0","0","50-59","Medium","Rio Grande do Sul"
"186",0.115742530868971,"20",1,0,0.544686129629419,0.689398341309188,"1","0","0","60-69","Medium","Rio Grande do Sul"
"187",0.181759595803367,"20",1,0,0.544686129629419,0.689398341309188,"0","1","0","70-79","Medium","Rio Grande do Sul"
"188",0.22457659887093,"20",1,0,0.544686129629419,0.689398341309188,"0","0","1","80-","Medium","Rio Grande do Sul"
"189",0.0466579021988503,"21",1,0,0.64511241195205,0.78962511722468,"0","0","0","50-59","High","Rio de Janeiro"
"190",0.083855334725337,"21",1,0,0.64511241195205,0.78962511722468,"1","0","0","60-69","High","Rio de Janeiro"
"191",0.146650168844895,"21",1,0,0.64511241195205,0.78962511722468,"0","1","0","70-79","High","Rio de Janeiro"
"192",0.165622663882659,"21",1,0,0.64511241195205,0.78962511722468,"0","0","1","80-","High","Rio de Janeiro"
"193",0.0250560668161782,"22",1,0,0.532278913709205,0.704396814857811,"0","0","0","50-59","High","Rondônia"
"194",0.0283298533240533,"22",1,0,0.532278913709205,0.704396814857811,"1","0","0","60-69","High","Rondônia"
"195",0.0520196942747403,"22",1,0,0.532278913709205,0.704396814857811,"0","1","0","70-79","High","Rondônia"
"196",0.0426107802954141,"22",1,0,0.532278913709205,0.704396814857811,"0","0","1","80-","High","Rondônia"
"197",0.05,"23",1,0,0.578954491845947,0.71418234011049,"0","0","0","50-59","High","Roraima"
"198",0.05,"23",1,0,0.578954491845947,0.71418234011049,"1","0","0","60-69","High","Roraima"
"199",0.0715077462428789,"23",1,0,0.578954491845947,0.71418234011049,"0","1","0","70-79","High","Roraima"
"200",0.05,"23",1,0,0.578954491845947,0.71418234011049,"0","0","1","80-","High","Roraima"
"201",0.0466321243523316,"24",1,0,0.656750223018989,0.807141762645402,"0","0","0","50-59","Very High","Santa Catarina"
"202",0.070115742530869,"24",1,0,0.656750223018989,0.807141762645402,"1","0","0","60-69","Very High","Santa Catarina"
"203",0.136107029618746,"24",1,0,0.656750223018989,0.807141762645402,"0","1","0","70-79","Very High","Santa Catarina"
"204",0.171113345191143,"24",1,0,0.656750223018989,0.807141762645402,"0","0","1","80-","Very High","Santa Catarina"
"205",0.0133013688036501,"25",1,0,0.519920796615313,0.675075406664901,"0","0","0","50-59","Medium","Sergipe"
"206",0.033201866316088,"25",1,0,0.519920796615313,0.675075406664901,"1","0","0","60-69","Medium","Sergipe"
"207",0.0479467945247854,"25",1,0,0.519920796615313,0.675075406664901,"0","1","0","70-79","Medium","Sergipe"
"208",0.0616090531796974,"25",1,0,0.519920796615313,0.675075406664901,"0","0","1","80-","Medium","Sergipe"
"209",0.0357280952749207,"26",1,0,0.682352684060079,0.785598607605902,"0","0","0","50-59","High","São Paulo"
"210",0.0753228675276467,"26",1,0,0.682352684060079,0.785598607605902,"1","0","0","60-69","High","São Paulo"
"211",0.134147913283324,"26",1,0,0.682352684060079,0.785598607605902,"0","1","0","70-79","High","São Paulo"
"212",0.198592529580079,"26",1,0,0.682352684060079,0.785598607605902,"0","0","1","80-","High","São Paulo"
"213",0.0105173613796303,"27",1,0,0.513516357077289,0.684950163138575,"0","0","0","50-59","Medium","Tocantins"
"214",0.0174000464001237,"27",1,0,0.513516357077289,0.684950163138575,"1","0","0","60-69","Medium","Tocantins"
"215",0.0248498440440286,"27",1,0,0.513516357077289,0.684950163138575,"0","1","0","70-79","Medium","Tocantins"
"216",0.05,"27",1,0,0.513516357077289,0.684950163138575,"0","0","1","80-","Medium","Tocantins"
"217",0.043745005542237,"1",2,1,0.516507590476801,0.703255927381746,"0","0","0","50-59","High","Acre"
"218",0.115845642255046,"1",2,1,0.516507590476801,0.703255927381746,"1","0","0","60-69","High","Acre"
"219",0.316758178021808,"1",2,1,0.516507590476801,0.703255927381746,"0","1","0","70-79","High","Acre"
"220",0.23947619415874,"1",2,1,0.516507590476801,0.703255927381746,"0","0","1","80-","High","Acre"
"221",0.0245662877323228,"2",2,1,0.479090247304695,0.646045992246065,"0","0","0","50-59","Medium","Alagoas"
"222",0.0539530327636429,"2",2,1,0.479090247304695,0.646045992246065,"1","0","0","60-69","Medium","Alagoas"
"223",0.0892686824942644,"2",2,1,0.479090247304695,0.646045992246065,"0","1","0","70-79","Medium","Alagoas"
"224",0.12628567009512,"2",2,1,0.479090247304695,0.646045992246065,"0","0","1","80-","Medium","Alagoas"
"225",0.0776944294073673,"3",2,1,0.577719495282552,0.728191384392403,"0","0","0","50-59","High","Amapá"
"226",0.23233573067306,"3",2,1,0.577719495282552,0.728191384392403,"1","0","0","60-69","High","Amapá"
"227",0.450777202072539,"3",2,1,0.577719495282552,0.728191384392403,"0","1","0","70-79","High","Amapá"
"228",0.965895909055757,"3",2,1,0.577719495282552,0.728191384392403,"0","0","1","80-","High","Amapá"
"229",0.0724099708710334,"4",2,1,0.530450903807615,0.710919723252318,"0","0","0","50-59","High","Amazonas"
"230",0.23192328512876,"4",2,1,0.530450903807615,0.710919723252318,"1","0","0","60-69","High","Amazonas"
"231",0.382826798649241,"4",2,1,0.530450903807615,0.710919723252318,"0","1","0","70-79","High","Amazonas"
"232",0.441033176088469,"4",2,1,0.530450903807615,0.710919723252318,"0","0","1","80-","High","Amazonas"
"233",0.0347743149537288,"5",2,1,0.507146851632512,0.67670266443883,"0","0","0","50-59","Medium","Bahia"
"234",0.0863042301446137,"5",2,1,0.507146851632512,0.67670266443883,"1","0","0","60-69","Medium","Bahia"
"235",0.145593277137628,"5",2,1,0.507146851632512,0.67670266443883,"0","1","0","70-79","Medium","Bahia"
"236",0.126259892248602,"5",2,1,0.507146851632512,0.67670266443883,"0","0","1","80-","Medium","Bahia"
"237",0.0420952233650401,"6",2,1,0.53065495154885,0.702437567937393,"0","0","0","50-59","High","Ceará"
"238",0.084809115046529,"6",2,1,0.53065495154885,0.702437567937393,"1","0","0","60-69","High","Ceará"
"239",0.109246513546258,"6",2,1,0.53065495154885,0.702437567937393,"0","1","0","70-79","High","Ceará"
"240",0.100585157115975,"6",2,1,0.53065495154885,0.702437567937393,"0","0","1","80-","High","Ceará"
"241",0.0713273013172479,"7",2,1,0.716608535637084,0.803869112501843,"0","0","0","50-59","Very High","Distrito Federal"
"242",0.313432835820896,"7",2,1,0.716608535637084,0.803869112501843,"1","0","0","60-69","Very High","Distrito Federal"
"243",0.51230892171268,"7",2,1,0.716608535637084,0.803869112501843,"0","1","0","70-79","Very High","Distrito Federal"
"244",0.968860361405408,"7",2,1,0.716608535637084,0.803869112501843,"0","0","1","80-","Very High","Distrito Federal"
"245",0.0924651354625835,"8",2,1,0.620727553809076,0.763502628726965,"0","0","0","50-59","High","Espírito Santo"
"246",0.206145438610059,"8",2,1,0.620727553809076,0.763502628726965,"1","0","0","60-69","High","Espírito Santo"
"247",0.377774340731575,"8",2,1,0.620727553809076,0.763502628726965,"0","1","0","70-79","High","Espírito Santo"
"248",0.318639960817673,"8",2,1,0.620727553809076,0.763502628726965,"0","0","1","80-","High","Espírito Santo"
"249",0.0772304281700307,"9",2,1,0.603805602944568,0.753044235970067,"0","0","0","50-59","High","Goiás"
"250",0.191116954089655,"9",2,1,0.603805602944568,0.753044235970067,"1","0","0","60-69","High","Goiás"
